gene_id	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
ENSG00000259645	0	0	0	0	0	0	0	0	0
ENSG00000259646	0	0	0	0	0	0	0	0	0
ENSG00000259647	0	0	0	0	0	0	0	0	0
ENSG00000259648	1	0	0	0	0	0	0	0	0
ENSG00000259649	3	0	0	0	0	0	0	0	0
ENSG00000259650	0	0	0	0	0	0	0	0	0
ENSG00000259651	3	0	24	0	0	0	0	0	0
ENSG00000259652	0	0	0	0	0	0	0	0	0
ENSG00000259654	0	0	0	0	0	0	0	0	0
ENSG00000259655	0	0	0	0	0	0	0	0	0
ENSG00000259656	0	0	0	0	0	0	0	0	0
ENSG00000259657	0	0	0	0	0	0	0	0	0
ENSG00000259658	0	0	0	0	0	0	0	0	0
ENSG00000259659	2	0	0	0	0	0	0	0	0
ENSG00000259660	6.46	0	0	27	0	0	0	0	0
ENSG00000259661	129.68	293.68	111.14	38.76	0	2	0	0	819.27
ENSG00000259663	0	0	0	10	0	0	0	0	0
ENSG00000259664	0	0	0	0	0	0	0	0	0
ENSG00000259665	0	0	0	0	0	0	0	0	0
ENSG00000259666	0	0	0	0	0	0	0	0	0
ENSG00000259668	4	0	1	0	0	0	1	0	0
ENSG00000259669	0	0	0	0	0	0	0	0	0
ENSG00000259670	0	0	0	0	0	0	0	0	0
ENSG00000259671	69	0	439	0	0	0	0	1	0
ENSG00000259672	0	0	0	0	0	0	0	0	0
ENSG00000259673	6	0	59	0	0	0	4	0	0
ENSG00000259674	0	0	0	0	0	0	0	0	0
ENSG00000259675	0	0	0	0	0	0	0	0	0
ENSG00000259676	0	0	0	1	0	0	0	0	0
ENSG00000259677	0	0	0	67	0	0	0	0	0
ENSG00000259678	0	0	0	0	0	0	0	0	0
ENSG00000259680	0	0	0	0	0	0	0	0	0
ENSG00000259681	0	0	0	0	0	0	0	0	0
ENSG00000259682	0	0	0	0	0	0	0	0	0
ENSG00000259683	0	0	0	1	0	0	0	0	0
ENSG00000259684	0	0	0	0	0	0	0	0	0
ENSG00000259685	0	0	0	0	0	0	0	0	0
ENSG00000259686	0	0	0	0	0	0	0	0	0
ENSG00000259687	0	0	0	0	0	0	0	0	0
ENSG00000259688	0	0	0	0	0	0	0	0	0
ENSG00000259690	0	0	0	0	0	0	0	0	0
ENSG00000259691	0	0	0	0	0	0	0	0	0
ENSG00000259692	1.92	0	8.41	15.94	1	0	15.49	0	0
ENSG00000259694	0	0	0	0	0	0	0	0	0
ENSG00000259695	0	0	0	0	0	0	0	0	0
ENSG00000259696	0	0	0	0	0	0	0	0	0
ENSG00000259697	0	0	3	0	0	0	0	2	0
ENSG00000259698	0	0	0	0	0	0	0	0	0
ENSG00000259699	0	1	0	3	4.47	0	0.48	0	2.03
ENSG00000259700	0	0	1	0	0	0	0	0	0
ENSG00000259701	0	0	0	0	0	0	0	0	0
ENSG00000259702	0	0	0	0	0	0	0	0	0
ENSG00000259703	0	0	0	0	0	0	0	0	0
ENSG00000259704	0	0	0	0	0	0	0	0	0
ENSG00000259705	0	0	0	3	0	0	0	0	0
ENSG00000259706	1	0	0	0	0	0	0	0	0
ENSG00000259707	0	0	0	0	0	0	0	0	0
ENSG00000259708	0	0	0	0	0	0	0	0	0
ENSG00000259709	0	0	0	0	37	0	0	0	0
ENSG00000259710	0	0	0	0	0	0	0	0	0
ENSG00000259711	0	0	0	0	0	0	0	0	0
ENSG00000259712	1	0	24	4	0	0	0	0	0
ENSG00000259713	0	0	0	0	0	0	0	0	0
ENSG00000259715	0	0.88	0	0	0	0	0	0	0
ENSG00000259717	0	0	0	0	0	0	0	0	0
ENSG00000259719	0	0	0	0	0	0	0	0	0
ENSG00000259720	0	0	0	0	0	0	0	0	0
ENSG00000259721	0	0	0	19	0	0	70	0	0
ENSG00000259722	0	0	0	0	0	0	0	0	0
ENSG00000259723	0	0	0	0	0	0	0	0	0.57
ENSG00000259724	0	0	0	0	0	0	0	0	0
ENSG00000259725	0	0	0	0	0	0	0	0	0
ENSG00000259726	0	0	0	297.56	0	0	0	0	0
ENSG00000259727	0	0	0	0	0	0	0	0	0
ENSG00000259728	0	0	0	0	0	0	0	0	0
ENSG00000259730	0	0	0	0	0	0	0	0	0
ENSG00000259731	0	0	0	0	0	0	0	0	0
ENSG00000259732	0	0	0	0	0	0	0	0	0
ENSG00000259734	0	0	0	0	0	0	0	0	0
ENSG00000259735	16	0	112	0	2.73	0	0	0	0
ENSG00000259736	0	0	0	0	0	0	0	0	0
ENSG00000259737	0	0	0	0	0	0	0	0	0
ENSG00000259738	0	0	0	0	0	0	0	0	0
ENSG00000259740	0	0	0	0	0	0	0	0	0
ENSG00000259742	0	0	0	0	0	0	0	0	0
ENSG00000259743	0	0	0	0	0	0	0	0	0
ENSG00000259744	0	0	0	0	0	0	0	15.6	0
ENSG00000259746	0	0	0	0	0	0	0	0	0
ENSG00000259747	0	0	5	0	0	0	0	0	0
ENSG00000259749	0	0	0	0	0	0	0	0	0
ENSG00000259750	0	0	0	0	0	0	0	0	0
ENSG00000259751	0	0	1	0	0	0	0	0	0
ENSG00000259752	2.52	0	12.09	3.25	14.08	0.33	0	0	0
ENSG00000259753	0	0	0	0	0	0	0	0	0
ENSG00000259754	0	0	0	0	0	0	0	0	0
ENSG00000259755	0	0	0	0	0	0	0	0	0
ENSG00000259756	0	0	0	1.17	0	0	0	0	0
ENSG00000259757	0	0	0	0	0	0	0	0	0
ENSG00000259759	0	0	0	0	0	0	0	0	0
ENSG00000259760	0	0	0	0	0	0	0	0	0
ENSG00000259761	0	0	0	0	0	0	0	0	0
ENSG00000259762	0	0	0	0	0	0	0	0	0
ENSG00000259763	0	0	0	0	0	0	0	0	0
ENSG00000259764	0	3	16.52	5.51	20.17	0	3	0.9	0
ENSG00000259767	0	0	0	0	0	0	0	0	0
ENSG00000259768	0	0	0	0	0	1.97	0	2419.1	0
ENSG00000259769	0	0	0	0	0	0	0	0	0
ENSG00000259770	0	0	0	0	0	0	1	0	0
ENSG00000259771	0	0	2	0	0	0	0	0	0
ENSG00000259772	0	0	59	0	0	0	0	0	0
ENSG00000259773	0	0	1.53	3.6	0	0	0.79	0	0
ENSG00000259774	0	0	2.21	0	0	0	0	0	0
ENSG00000259775	0	0	0	9	0	0	0	0	0
ENSG00000259776	0	0	2	5.98	0	0	0	0	0
ENSG00000259779	0	0	0	0	0	0	0	0	0
ENSG00000259780	0	0	0	0	0	0	0	0	0
ENSG00000259781	93.49	561.93	31.13	102.65	2902.12	0	154.19	0	1433.24
ENSG00000259782	0	16.99	4.41	9.56	0	0	0	0	0
ENSG00000259783	0	0	0	0	0	0	0	0	0
ENSG00000259784	0	0	0	0	0	0	0	0	0
ENSG00000259786	0	0	0	0.17	0	0	0	0	0
ENSG00000259788	0	0	0	0	0	0	0	0	0
ENSG00000259789	0	0	0	0	0	0	0	0	0
ENSG00000259790	0	0	0	0	0	0	0	0	0
ENSG00000259791	0	0	0	0	0	0	0	0	0
ENSG00000259792	32.38	0	0	18.59	0	0	0	0	0
ENSG00000259793	0	0	7.47	3.15	6.71	0	107.72	0	0
ENSG00000259797	0	0	0	0	0	0	0	0	0
ENSG00000259798	0	0	0	0	0	0	0	0	0
ENSG00000259799	0	0	0	0	0	0	0	0	0
ENSG00000259800	0	0	0	0	0	0	0	0	0
ENSG00000259802	0	0	9	0	0	0	0	0	0
ENSG00000259803	0	0	0	0	0	0	0	0	0
ENSG00000259804	0	0	0	0	0	0	0	0	0
ENSG00000259805	3	0	7.27	0	1.64	0	3.05	0	1
ENSG00000259807	27	0	66	208	0	0	0	0	0
ENSG00000259810	0	0	0	2	0	0	0	0	0
ENSG00000259813	0	0	0	0	0	0	0	0	0
ENSG00000259814	0	0	0	1	0	0	0	0	0
ENSG00000259815	0	0	0	0	0	0	0	0	0
ENSG00000259817	0	0	0	0	0	0	0	0	0
ENSG00000259818	0	0	0	2	0	0	0	0	0
ENSG00000259819	0	0	0	0	0	0	0	0	0
ENSG00000259820	0	0	0	3	0	0	473	0	37
ENSG00000259821	0	0	0	0	0	0	0	0	0
ENSG00000259822	0	0	0	0	0	0	0	0	0
ENSG00000259823	0	0	0	9	0	0	0	0	0
ENSG00000259826	0	0	1	0	0	0	0	0	0
ENSG00000259827	0	0	0	0	0	0	0	0	0
ENSG00000259828	0	0	0	0	0	0	0	0	0
ENSG00000259831	0	0	0	1	0	0	0	0	0
ENSG00000259832	0	0	0	0	0	0	0	0	0
ENSG00000259833	0	0	0	0	0	0	0	0	0
ENSG00000259834	44	0	0	0	0	0	0	0	0
ENSG00000259836	0	0	0	0	0	0	0	0	0
ENSG00000259837	0	0	0	0	0	0	0	0	0
ENSG00000259838	0	0	0	0	0	0	0	0	0
ENSG00000259839	0	0	0	0	0	0	0	0	0
ENSG00000259840	0	0	0	0	0	0	0	0	0
ENSG00000259841	0	0	0	0	0	0	0	0	0
ENSG00000259842	0	0	0	0	0	0	0	0	0
ENSG00000259843	0	0	0	0	0	0	0	0	0
ENSG00000259844	0	0	0	0	0	0	0	0	0
ENSG00000259845	0	0	0	0	0	0	0	0	0
ENSG00000259846	0	0	0	0	0	0	0	0	0
ENSG00000259847	0	0	0	0	0	0	0	0	0
ENSG00000259848	6	0	1	8.97	0	0	6	0	0
ENSG00000259849	0	0	0	0	0	0	0	0	0
ENSG00000259852	0	0	0	0	0	0	0	0	0
ENSG00000259854	0	0	0	0	0	0	0	0	0
ENSG00000259855	0	0	0	0	0	0	0	0	0
ENSG00000259856	0	0	0	0	0	0	0	0	0
ENSG00000259859	0	0	0	0	0	0	0	0	0
ENSG00000259861	0	0	0	0	0	0	0	0	0
ENSG00000259862	0	0	0	0	0	0	0	0	0
ENSG00000259863	0	0	0	0	0	0	0	0	0
ENSG00000259864	0	0	0	0	0	0	0	0	0
ENSG00000259865	2	0	2	9	0	0	0	20	0
ENSG00000259866	0	0	0	0	0	0	0	0	0
ENSG00000259867	0	0	0	1.6	1.51	0	2	0	0
ENSG00000259868	0	0	0	0	0	0	0	0	0
ENSG00000259869	0	0	0	0	0	0	0	0	0
ENSG00000259870	0	0	0	0	0	0	0	0	0
ENSG00000259871	0	0	0	0	0	0	0	0	0
ENSG00000259873	0	0	0	0	2	0	0	0	0
ENSG00000259874	0	0	0	0	0	0	0	0	0
ENSG00000259876	0	0	0	0	0	0	0	0	0
ENSG00000259877	19.89	0	3.55	39.98	20.87	0	2.05	0	9.07
ENSG00000259878	0	0	0	0	0	0	0	0	0
ENSG00000259881	0	0	0	0	0	0	0	0	0
ENSG00000259882	0	0	0	0	0	0	0	0	0
ENSG00000259883	0	0	0	0	0	0	0	0	0
ENSG00000259884	17.77	359.04	1.68	86.31	0	0	21.65	642.29	3
ENSG00000259887	0	0	0	0	0	0	0	0	0
ENSG00000259889	0	0	0	0	0	0	0	0	0
ENSG00000259890	0	0	0	0	0	0	0	0	0
ENSG00000259891	2.1	0	5.94	192.02	0	0	14	0	0
ENSG00000259892	0	0	0	0	0	0	0	0	0
ENSG00000259895	0	0	0	1.64	0	0	0	0	0
ENSG00000259897	0	0	0	0	0	0	0	0	0
ENSG00000259898	0	0	0	0	0	0	0	0	0
ENSG00000259899	0	0	0	0	0	0	0	0	0
ENSG00000259900	0	0	0	0	0	0	0	0	0
ENSG00000259904	0	0	0	0	0	0	0	0	0
ENSG00000259905	0	0	0	0	0	0	0	0	0
ENSG00000259906	0	0	0	0	0	0	0	0	0
ENSG00000259907	0	0	0	0	0	0	0	0	0
ENSG00000259909	0	0	0	0	0	0	0	0	0
ENSG00000259910	0	0	0	0	0	0	42	0	0
ENSG00000259912	0	0	3	0	0	0	0	0	0
ENSG00000259914	0	0	0	0	0	0	0	0	0
ENSG00000259915	0	0	0	0	0	0	0	0	0
ENSG00000259916	0	0	0	0	0	0	0	0	0
ENSG00000259917	0	0	0	0	0	0	0	0	0
ENSG00000259918	0	0	0	0	0	0	0	0	0
ENSG00000259920	0	0	0	0	0	0	0	0	0
ENSG00000259921	1	0	3	2	0	0	0	9.58	0
ENSG00000259922	0	0	0	0	0	0	0	0	0
ENSG00000259923	0	0	0	0	0	0	0	0	0
ENSG00000259924	0	0	0	0	1	0	0	0	0
ENSG00000259925	0	0	0	0	0	0	0	0	0
ENSG00000259926	0	0	0	0	0	0	0	0	0
ENSG00000259928	0	0	0	0	0	0	0	0	0
ENSG00000259929	0	0	0	0	0	0	0	0	0
ENSG00000259931	0	0	0	0	0	0	0	0	0
ENSG00000259932	0	0	0	0	0	0	0	0	0
ENSG00000259933	0	0	8	0	0	0	0	0	0
ENSG00000259934	0	0	0	0	0	0	0	0	0
ENSG00000259935	0	0	0	0	0	0	0	0	0
ENSG00000259937	0	0	0	0	0	0	0	0	0
ENSG00000259939	0	0	0	0	0	0	28.22	0	0
ENSG00000259940	0	0	0	0	0	0	0	0	0
ENSG00000259941	0	0	0	0	0	0	0	0	0
ENSG00000259943	20	0	0	29	0	0	0	0	0
ENSG00000259944	0	0	0	0	0	0	0	0	0
ENSG00000259945	42.13	3.02	0	0	0	0	0	20.93	0
ENSG00000259946	0	0	0	0	0	0	0	0	0
ENSG00000259947	0	0	0	0	0	0	0	0	0
ENSG00000259948	0	0	0	0	0	0	0	0	0
ENSG00000259950	0	0	1	4	0	0	4	0	0
ENSG00000259952	0	0	0	0	0	0	0	0	0
ENSG00000259953	26	0	0	0	0	0	8	0	0
ENSG00000259954	0	0	1.26	0	2.26	0	2	0	31.5
ENSG00000259955	0	0	0	0	0	0	0	0	0
ENSG00000259956	387.4	0	45.78	153.08	0	0	70.07	1	447
ENSG00000259957	0	0	0	0	0	0	0	0	0
ENSG00000259959	0	0	2	0	0	0	0	0	0
ENSG00000259961	0	0	0	0	0	0	0	0	0
ENSG00000259962	0	0	0	0	0	0	0	0	0
ENSG00000259963	0	0	0	0	0	0	0	0	0
ENSG00000259964	0	0	0	0	0	0	0	0	0
ENSG00000259966	0	0	0	0	0	0	0	0	0
ENSG00000259967	0	0	0	0	0	0	0	0	0
ENSG00000259968	0	0	0	0	0	0	0	0	0
ENSG00000259969	0	0	0	0	0	0	0	0	0
ENSG00000259970	0	0	0	0.21	0	0	0	0	0
ENSG00000259971	0	0	0	0	0	0	0	0	0
ENSG00000259972	3.34	0	97.92	0	589	0	35.68	0	0
ENSG00000259974	0	0	0	1	0	0	60	0	0
ENSG00000259976	119.82	1858.27	58.49	0	2940	3	102.59	0	406
ENSG00000259977	0	0	0	0	0	0	0	0	0
ENSG00000259978	0	0	0	0	0	0	0	0	0
ENSG00000259979	0	0	0	0	0	0	0	0	0
ENSG00000259981	0	0	0	0	0	0	0	0	0
ENSG00000259982	0	0	0	0	0	0	0	0	0
ENSG00000259983	0	0	0	0	0	0	0	0	0
ENSG00000259984	0	0	0	1.5	0	0	0	0	0
ENSG00000259985	6	0	0	0	0	0	0	0	0
ENSG00000259986	0	0	0	0	0	0	0	0	0
ENSG00000259987	0	0	0	0	0	0	0	0	0
ENSG00000259989	0	0	0	0	0	0	0	0	0
ENSG00000259990	0	0	0	0	0	0	0	0	0
ENSG00000259992	0	24.72	0	0	0	0	0	0	0
ENSG00000259993	0	0	0	0	0	0	0	0	0
ENSG00000259994	9.49	0	21.15	11.48	70.89	31.56	1	2.28	0.99
ENSG00000259995	0	0	0	0	0	0	0	0	0
ENSG00000259996	0	0	0	0	0	0	0	0	0
ENSG00000259997	0	0	0	0	0	0	0	0	0
ENSG00000259998	0	0	0	0	0	0	0	0	0
ENSG00000259999	0	0	0	0	0	0	0	0	0
ENSG00000260000	0	0	0	7	0	0	0	0	0
ENSG00000260001	0	0	0	0	0	0	0	0	0
ENSG00000260003	0	0	0	0	0	0	0	0	0
ENSG00000260004	0	0	0	0	0	0	0	0	0
ENSG00000260005	0	0	107	1	0	0	0	94.88	0
ENSG00000260007	0	0	1.25	0	0	0	0	0	9.42
ENSG00000260008	0	0	2	142.02	0	0	0	0	5.41
ENSG00000260009	0	0	0	0	0	0	0	0	0
ENSG00000260010	0	2	0	0	0	0	10	0	0
ENSG00000260011	0	0	0	0	0	0	0	0	0
ENSG00000260012	0	0	0	0	0	0	0	0	0
ENSG00000260014	0	0	0	0	0	0	0	0	0
ENSG00000260015	0	0	0	0	0	0	0	0	0
ENSG00000260017	0	0	0	0	0	0	0	0	0
ENSG00000260018	0	0	0	0	0	0	0	0	0
ENSG00000260019	0	0	0	0	0	0	0	0	0
ENSG00000260021	0	0	0	0	0	0	0	0	0
ENSG00000260022	0	0	0	0	0	0	0	0	0
ENSG00000260024	0	0	0	0	0	0	0	0	0
ENSG00000260025	0	0	0	16	0	0	0	0	805
ENSG00000260026	0	0	0	0	0	0	0	0	0
ENSG00000260027	55	0	11	35	0	4	60	0	642
ENSG00000260029	0	0	0	38	0	0	0	0	0
ENSG00000260030	0	0	0	0	0	0	0	0	0
ENSG00000260031	0	0	0	2	0	0	0	0	2
ENSG00000260032	1128	2601	424	641	44	2	1575	8	17
ENSG00000260033	0	0	0	0	0	0	0	0	0
ENSG00000260034	0	0	1.11	0	0	0	0	0	0
ENSG00000260035	0	0	0	0	0	0	0	0	0
ENSG00000260036	0	0	0	0	0	0	0	0	0
ENSG00000260037	0	0	0	0	0	0	0	0	0
ENSG00000260038	0	0	0	0	0	0	0	0	0
ENSG00000260041	0	0	0	0	0	0	0	0	0
ENSG00000260042	0	0	0	0	0	0	0	0	0
ENSG00000260046	0	0	0	0	0	0	0	0	0
ENSG00000260047	0	0	0	0	0	0	0	0	0
ENSG00000260048	0	0	0	0	0	0	0	0	0
ENSG00000260051	0	0	0	0	0	0	0	0	0
ENSG00000260052	0	0	0	0	0	0	0	0	0
ENSG00000260053	0	0	0	0	0	0	0	0	0
ENSG00000260057	0	0	0	0	0	0	0	0	0
ENSG00000260058	0	0	0	0	0	0	0	0	0
ENSG00000260059	0	0	0	0.99	0	0	0	0	0
ENSG00000260060	1	0	0	0	0	0	0	0	0
ENSG00000260062	0	0	0	0	0	0	0	0	0
ENSG00000260063	9	0	0	21	0	0	0	0	0
ENSG00000260064	0	0	0	0	0	0	0	0	0
ENSG00000260066	0	0	0	0	0	0	0	0	0
ENSG00000260067	0	0	0	0	0	0	0	0	0
ENSG00000260068	0	0	0	0	0	0	0	0	0
ENSG00000260070	2	0	1	2.95	0	89.76	0	1	0
ENSG00000260071	0	0	0	0	0	0	0	0	0
ENSG00000260072	1.67	0	14.12	13.89	3.12	0	1.2	15.99	3.26
ENSG00000260073	0	0	0	0	0	0	0	0	0
ENSG00000260075	0	0	0	0	0	0	0	55.41	198.42
ENSG00000260077	30	2	0	19	0	0	0	0	0
ENSG00000260078	58	0	0	0	0	0	0	0	0
ENSG00000260081	0	0	0	0	0	0	0	0	0
ENSG00000260082	0	0	0	0	0	0	0	0	0
ENSG00000260083	0	0	0	0	0	0	0	0	0
ENSG00000260084	0	0	0	0	0	0	0	0	0
ENSG00000260086	0	0	0	0	0	0	0	0	13
ENSG00000260087	0	0	0	0	0	0	0	0	0
ENSG00000260088	2	15.63	2.58	3.19	18.8	250.69	0	6.22	0
ENSG00000260089	0	0	0	0	0	0	0	4	0
ENSG00000260090	0	0	0	0	0	0	0	0	0
ENSG00000260091	0	0	0	0	0.82	0	16.69	0	0
ENSG00000260092	0	0	0	0	0	0	0	0	0
ENSG00000260093	0	0	0	0	0	0	0	0	0
ENSG00000260094	0	0	0	0	0	0	0	0	0
ENSG00000260095	0	0	0	0	0	0	0	0	0
ENSG00000260096	0	0	0	0	0	0	0	0	0
ENSG00000260097	0	0	0	23.36	0	0	0	0	2454.21
ENSG00000260100	0	0	0	0	0	0	0	0	0
ENSG00000260101	173	0	0	0	0	0	0	0	0
ENSG00000260102	0	0	0	0	0	0	0	0	0
ENSG00000260103	53	0	362.9	211.61	454.01	75.29	14.42	2.21	0
ENSG00000260104	0	0	0	0	0	0	0	0	0
ENSG00000260105	0	0	0	0	0	0	0	0	0
ENSG00000260107	0	0	10	0	0	0	0	0	0
ENSG00000260108	0	0	0	0	0	0	0	0	0
ENSG00000260109	0	0	0	0	0	0	0	0	0
ENSG00000260111	0	0	0	0	0	0	0	0	0
ENSG00000260112	0	0	0	0	0	0	0	0	0
ENSG00000260113	0	0	0	0	0	0	0	0	0
ENSG00000260114	0	0	67	0	0	0	1	2736	0
ENSG00000260115	0	0	0	2	0.16	0	0	0	0
ENSG00000260118	15	0	0	0	0	0	7	0	0
ENSG00000260120	0	0	0	0	0	0	0	0	0
ENSG00000260121	5.08	0	0	47.37	0	0	0	0	0
ENSG00000260122	0	0	0	0	0	0	0	0	0
ENSG00000260123	0	0	0	0	0	0	0	0	0
ENSG00000260125	0	0	0	0	0	0	0	0	0
ENSG00000260126	0	0	3	2	0	0	2	2.68	0
ENSG00000260128	8	6	9	0	0	0	0	0	0
ENSG00000260131	0	0	0	0	0	0	0	0	0
ENSG00000260132	0	0	0	1	0	0	0	0	0
ENSG00000260133	0	0	0	0	0	0	0	0	0
ENSG00000260134	0	0	0	0	0	0	0	0	0
ENSG00000260135	36	0	0	0	0	0	0	0	0
ENSG00000260136	0	0	28	0	0	0	0	0	0
ENSG00000260137	0	0	0	0	0	0	0	0	0
ENSG00000260139	0	0	0	0	0	0	0	0	0
ENSG00000260141	0	0	0	0	0	1	1	0	0
ENSG00000260142	0	0	0	0	0	0	0	0	0
ENSG00000260144	0	0	10	0	0	0	0	0	0
ENSG00000260145	0	0	0	0	0	0	0	0	0
ENSG00000260146	0	0	0	0	0	0	0	0	0
ENSG00000260147	0	0	0	0	0	0	0	0	0
ENSG00000260148	0	0	0	0	0	0	0	0	0
ENSG00000260151	0	0	0	0	0	0	0	0	0
ENSG00000260152	0	0	0	0	0	0	0	0	0
ENSG00000260153	0	0	0	0	0	0	0	0	0
ENSG00000260156	0	0	0	0	0	0	0	0	0
ENSG00000260157	0	0	0	0	0	0	0	0	0
ENSG00000260158	0	0	0	0	0	0	0	0	0
ENSG00000260159	0	0	0	0	0	0	0	0	0
ENSG00000260160	2	0	0	0	0	0	0	0	0
ENSG00000260161	0	0	0	0	0	0	0	0	0
ENSG00000260162	0.31	0	0	0	0	0	0	0	0
ENSG00000260163	0	1	0	1.03	0	0	0	0	6.32
ENSG00000260165	0	0	0	0	0	0	0	0	0
ENSG00000260166	0	0	0	0	0	0	0	0	0
ENSG00000260167	1	0	0	0	0	0	0	0	0
ENSG00000260170	31.1	434.24	0	24.19	0	0	0	0	0
ENSG00000260171	0	0	0	0	0	0	0	0	0
ENSG00000260172	0	0	0	0	0	0	0	0	0
ENSG00000260173	0	0	0	0	0	0	0	0	0
ENSG00000260174	0	0	0	0	0	0	0	0	0
ENSG00000260176	0	0	0	36.35	0	0	0	0	0
ENSG00000260177	0	0	0	0	0	0	0	0	0
ENSG00000260179	18	0	0	0	0	0	0.91	2.67	0
ENSG00000260182	0	0	0	0	0	0	0	0	0
ENSG00000260183	0	0	0	0	0	0	0	0	0
ENSG00000260184	0	0	0	0	0	0	0	0	0
ENSG00000260185	6.47	0	0	0	0	0	0	0	0
ENSG00000260186	0	0	0	0	1.74	0	0	0	0
ENSG00000260187	0	0	0	0	0	0	0	0	0
ENSG00000260188	0	0	0	0	9067	0	0	0	0
ENSG00000260190	0	0	181	0	0	0	0	0	0
ENSG00000260192	0	0	0	0	0	0	0	0	0
ENSG00000260193	0	0	0	0	0	0	0	0	0
ENSG00000260194	0	0	0	0	0	0	0	0	0
ENSG00000260196	0	0	0	67	0	0	0	0	115
ENSG00000260197	0	0	0	0	0	0	0	0	0
ENSG00000260198	0	10	15	0	0	0	0	0	0
ENSG00000260201	0	0	0	0	0	0	0	0	0
ENSG00000260202	0	0	0	0	0	0	0	0	0
ENSG00000260205	0	0	0	0	0	0	0	0	0
ENSG00000260206	0	0	0	16.18	0	0	0	0	0
ENSG00000260207	0	0	0	0	0	0	0	0	0
ENSG00000260209	0	0	0	0	0	0	0	0	0
ENSG00000260211	0	0	0	0	0	0	0	0	0
ENSG00000260212	0	0	0	0	0	0	0	0	0
ENSG00000260213	0	0	0	0	0	0	0	0	0
ENSG00000260217	0	0	0	0	0	0	0	0	0
ENSG00000260218	0	0	0	0	0	0	0	0	0
ENSG00000260219	0	0	0	7	0	0	0	0	0
ENSG00000260220	0	0	0	0	0	0	0	0	0
ENSG00000260223	0	0	0	0	0	0	0	0	0
ENSG00000260224	0	0	0	0	0	0	0	0	0
ENSG00000260228	0	0	0	0	0	0	0	0	0
ENSG00000260229	0	0	1	19	0	0	0	0	0
ENSG00000260230	0	0	2	0	0	0	1	0	0
ENSG00000260231	11	15	40	98	5	1	1193	0	0
ENSG00000260232	0	0	0	0	0	0	0	0	0
ENSG00000260233	1	0	160	0	0	0	0	0	0
ENSG00000260234	0	0	0	0	0	0	0	0	0
ENSG00000260235	2.01	0	12.04	0	210.04	4.03	0	19.19	0
ENSG00000260236	0	1	136	28	0	0	0	0	0
ENSG00000260237	0	0	0	0	0	0	0	0	0
ENSG00000260238	0	0	0	6.08	0	0	0	0	0
ENSG00000260239	0	0	0	0	0	0	0	0	0
ENSG00000260240	0	0	0	0	0	0	0	0	0
ENSG00000260242	0	0	0	0	0	0	0	0	0
ENSG00000260244	0	0	0	34	0	0	0	0	0
ENSG00000260246	0	0	0	0.08	0	0	0	0	0
ENSG00000260247	0	0	0	0	0	0	0	0	0
ENSG00000260249	0	0	0	0	0	0	0	0	0
ENSG00000260251	0	0	0	0	0	0	0	0	0
ENSG00000260252	0	0	0	0	0	0	0	0	0
ENSG00000260253	0	0	0	0	0	0	0	0	4
ENSG00000260254	0	0	0	0	0	0	0	0	0
ENSG00000260255	0	0	0	0	0	0	0	0	0
ENSG00000260256	0	0	0	0	0	0	0	0	0
ENSG00000260257	8	0	3.3	70	0	0	0	0	0
ENSG00000260258	0	0	0	0	0	0	0	0	0
ENSG00000260259	0	0	0	0	0	0	0	0	0
ENSG00000260260	13	0	32	27	0	0	1	0	0
ENSG00000260261	1	0	70.01	379.23	3871	0	109	2	0
ENSG00000260262	0	0	0	0	0	0	0	0	0
ENSG00000260264	0	0	0	0	0	0	0	0	0
ENSG00000260265	0	0	0	0	0	0	0	0	0
ENSG00000260266	3	1	0	5	6.03	0	0	2	113.63
ENSG00000260267	6.66	0	0	10	0	0	0	0	0
ENSG00000260268	0	0	0	0	0	0	0	0	0
ENSG00000260269	11	0	0	0	0	277.3	0	0	0
ENSG00000260271	0	0	0	0	0	0	1.32	0	0
ENSG00000260272	0	0	0	0	0	0	0	0	0
ENSG00000260273	0	0	0	0	0	0	0	0	0
ENSG00000260274	18.56	0	0	0	0	0	57	0	285
ENSG00000260275	0	0	0	0	0	0	0	0	0
ENSG00000260276	1	0	0	0	0	0	985	0	1
ENSG00000260277	1	0	0	0	0	0	0	0	0
ENSG00000260278	0	0	0	0	0	0	0	17	0
ENSG00000260279	0	0	0	0	0	0	0	0	0
ENSG00000260280	75.33	0	6.1	53.4	0	0	3.9	0	0
ENSG00000260281	0	0	0	0	0	0	1	0	0
ENSG00000260282	0	0	0	0	0	0	0	0	0
ENSG00000260284	0	0	0	0	0	0	0	0	0
ENSG00000260285	8.03	0	8.17	12.6	0	0	0	0	70.84
ENSG00000260286	0	0	0	0	0	0	0	0	0
ENSG00000260287	0	0	0	0	0	0	0	0	0
ENSG00000260288	0	0	0	5	0	0	0	0	0
ENSG00000260289	0	0	0	0	0	0	0	0	0
ENSG00000260290	0	0	0	0	0	0	0	0	0
ENSG00000260291	0	0	0	0	0	0	0	0	0
ENSG00000260293	0	0	0	0	0	0	0	0	0
ENSG00000260296	0	0	0	0	0	0	0	0	0
ENSG00000260298	0	0	0	0	0	0	0	0	0
ENSG00000260300	0	0	0	0	0	0	0	0	0
ENSG00000260302	0	0	0	0	0	0	0	0	0
ENSG00000260303	2	0	0	0	0	0	0	0	0
